Stem Length,Leaf Count,Leaf Width,Leaf Length,Stem Thickness,Growth Stage
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
26.0,6.0,7.0,8.8,13.8,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
24.5,7.0,8.2,11.8,13.9,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
25.0,8.0,11.0,12.8,14.0,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
29.5,9.0,11.5,13.7,14.3,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
30.2,8.0,11.2,13.7,14.5,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,11.0,13.1,15.3,15.1,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.0,9.0,13.2,15.4,15.7,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
31.7,8.0,13.3,15.6,16.3,1.0
